Date,Temperature,Humidity,CH4,CO2,H2S,NH3,pH,RED,GREEN,BLUE
5/18/2025 4:25,32.6,95.7,1.02,500.47,0.36,0.02,9.28,152,45,88
5/18/2025 4:26,32.7,95.7,1.01,482.44,0.36,0.02,9.44,157,47,88
5/18/2025 4:27,32.6,95.8,0.88,447.2,0.33,0.02,9.98,160,63,103
5/18/2025 4:28,32.6,95.7,0.86,443.03,0.32,0.02,10.03,161,64,104
5/18/2025 4:29,32.6,95.8,0.86,443.55,0.32,0.02,10,162,61,105
5/18/2025 4:30,32.6,95.8,0.87,446.63,0.32,0.02,9.93,164,62,99
5/18/2025 4:31,32.6,95.7,0.89,448.69,0.32,0.02,9.84,160,60,101
5/18/2025 4:32,32.6,95.7,0.91,453.37,0.33,0.02,9.82,163,59,97
5/18/2025 4:33,32.6,95.7,0.93,457.06,0.33,0.02,9.79,161,57,96
5/18/2025 4:34,32.6,95.7,0.97,468.31,0.34,0.02,9.56,155,54,91
5/18/2025 4:35,32.6,95.7,0.93,462.92,0.34,0.02,9.79,163,53,96
5/18/2025 4:36,32.6,95.7,1.08,509.3,0.37,0.02,9.55,155,54,90
5/18/2025 4:37,32.7,95.7,0.97,482,0.35,0.02,9.91,160,61,99
5/18/2025 4:38,32.6,95.7,0.95,482.11,0.34,0.02,9.87,159,58,97
5/18/2025 4:39,32.7,95.6,0.93,482.64,0.34,0.02,9.79,159,55,100
5/18/2025 4:40,32.6,95.7,0.91,478.18,0.33,0.02,9.92,160,62,102
5/18/2025 4:41,32.6,95.7,0.98,491.65,0.35,0.02,9.62,158,50,96
5/18/2025 4:42,32.6,95.7,1.04,506.17,0.36,0.02,9.58,160,44,89
5/18/2025 4:43,32.6,95.7,1.02,504.36,0.36,0.02,9.54,154,54,90
5/18/2025 4:44,32.6,95.7,1.07,526.01,0.37,0.03,9.37,152,49,86
5/18/2025 4:45,32.6,95.7,0.95,499.87,0.35,0.02,9.83,163,56,98
5/18/2025 4:46,32.6,95.7,1.05,535.98,0.37,0.02,9.28,155,38,87
5/18/2025 4:47,32.6,95.8,0.94,507.89,0.35,0.02,9.85,163,61,98
5/18/2025 4:48,32.6,95.7,0.94,512.65,0.34,0.02,9.93,165,62,99
5/18/2025 4:49,32.6,95.8,0.93,513.28,0.34,0.02,9.9,164,63,99
5/18/2025 4:50,32.6,95.7,0.94,521.15,0.34,0.02,9.87,160,65,98
5/18/2025 4:51,32.6,95.8,0.94,518.64,0.34,0.02,9.86,164,61,98
5/18/2025 4:52,32.6,95.8,0.95,529.02,0.35,0.02,9.81,159,60,100
5/18/2025 4:53,32.6,95.7,0.97,526.58,0.35,0.02,9.69,161,53,95
5/18/2025 4:54,32.6,95.7,0.98,525.33,0.36,0.02,9.73,162,53,98
5/18/2025 4:55,32.6,95.7,0.99,532.11,0.36,0.02,9.71,161,56,95
5/18/2025 4:56,32.6,95.7,1.01,529.67,0.36,0.02,9.76,161,59,96
5/18/2025 4:57,32.6,95.7,1.01,531.54,0.36,0.02,9.54,158,52,91
5/18/2025 4:58,32.6,95.8,1.02,534,0.37,0.02,9.62,160,49,96
5/18/2025 4:59,32.6,95.7,1.05,550.49,0.38,0.02,9.77,158,62,96
5/18/2025 5:00,32.6,95.8,1.08,561.54,0.39,0.02,9.45,153,51,88
5/18/2025 5:01,32.6,95.8,1.06,619.83,0.38,0.02,9.75,158,60,96
5/18/2025 5:02,32.6,95.8,0.99,596.45,0.36,0.02,9.82,159,60,97
5/18/2025 5:03,32.6,95.7,1.06,591.34,0.38,0.02,9.45,153,48,91
5/18/2025 5:04,32.6,95.7,1.11,603.49,0.39,0.02,9.56,154,53,90
5/18/2025 5:05,32.6,95.8,1.13,599.77,0.4,0.02,9.36,151,49,89
5/18/2025 5:06,32.6,95.8,1.15,615.52,0.4,0.02,9.44,156,49,89
5/18/2025 5:07,32.6,95.8,1.1,617.82,0.39,0.02,9.83,159,56,97
5/18/2025 5:08,32.6,95.8,0.98,562.88,0.36,0.02,9.91,160,63,102
5/18/2025 5:09,32.6,95.8,0.97,565.5,0.35,0.02,9.96,160,63,103
5/18/2025 5:10,32.6,95.8,0.96,562.86,0.35,0.02,9.97,161,64,100
5/18/2025 5:11,32.6,95.8,0.95,576.22,0.35,0.02,10,161,65,105
5/18/2025 5:12,32.6,95.8,0.95,575.6,0.35,0.02,10.02,161,69,101
5/18/2025 5:13,32.6,95.8,0.95,552.43,0.35,0.02,10.04,162,65,102
5/18/2025 5:14,32.6,95.8,0.96,565.46,0.35,0.02,10.02,161,64,104
5/18/2025 5:15,32.6,95.8,0.96,563.49,0.35,0.02,10.01,161,65,105
5/18/2025 5:16,32.6,95.7,0.97,556.28,0.35,0.02,10.01,161,65,104
5/18/2025 5:17,32.6,95.8,0.97,564.15,0.35,0.02,9.98,160,62,100
5/18/2025 5:18,32.6,95.8,0.98,554.98,0.35,0.02,10.02,161,65,104
5/18/2025 5:19,32.6,95.8,0.98,558.24,0.36,0.02,10,164,59,100
5/18/2025 5:20,32.6,95.8,0.98,557.58,0.36,0.02,10.02,161,64,101
5/18/2025 5:21,32.6,95.7,0.98,564.8,0.36,0.02,9.99,165,65,102
5/18/2025 5:22,32.6,95.7,0.98,570.13,0.36,0.02,10.01,165,65,101
5/18/2025 5:23,,,,,,,,,,
5/18/2025 5:24,32.6,95.7,0.99,554.98,0.36,0.02,9.96,160,64,103
5/18/2025 5:25,32.6,95.7,0.99,560.19,0.36,0.01,10,161,67,101
5/18/2025 5:26,32.6,95.8,1,560.85,0.36,0.01,9.97,161,68,100
5/18/2025 5:27,32.6,95.7,1.01,575.51,0.37,0.01,9.93,163,58,99
5/18/2025 5:28,32.6,95.7,1.01,581.14,0.37,0.01,9.96,160,59,104
5/18/2025 5:29,32.6,95.7,1,559.54,0.37,0.01,9.96,163,58,99
5/18/2025 5:30,32.6,95.7,1,554.98,0.37,0.01,10,165,61,101
5/18/2025 5:31,32.6,95.7,1.01,551.09,0.37,0.01,9.96,160,67,100
5/18/2025 5:32,32.6,95.7,1.01,556.94,0.37,0.01,10,165,59,103
5/18/2025 5:33,32.6,95.8,1,556.28,0.37,0.01,10.03,161,65,104
5/18/2025 5:34,32.6,95.8,1.02,554.99,0.37,0.01,9.99,164,65,101
5/18/2025 5:35,32.6,95.7,1.01,552.38,0.37,0.01,10.04,165,61,101
5/18/2025 5:36,32.6,95.7,1.01,554.98,0.37,0.01,10.03,168,60,100
5/18/2025 5:37,32.6,95.8,1.01,553.03,0.37,0.01,10.03,164,60,101
5/18/2025 5:38,32.6,95.7,1.01,560.4,0.37,0.01,10.05,161,64,101
5/18/2025 5:39,32.6,95.8,1.02,553.68,0.37,0.01,10.02,164,65,101
5/18/2025 5:40,32.6,95.7,1.02,558.88,0.37,0.01,10.06,161,65,102
5/18/2025 5:41,32.6,95.7,1.01,570.92,0.37,0.01,10.08,162,70,102
5/18/2025 5:42,32.6,95.8,1.02,558.24,0.38,0.01,10.09,169,61,101
5/18/2025 5:43,32.6,95.7,1.02,537.11,0.38,0.01,10.06,161,68,101
5/18/2025 5:44,32.6,95.7,1.02,540.88,0.38,0.01,10.06,166,65,101
5/18/2025 5:45,32.6,95.7,1.02,545.95,0.38,0.01,10.07,165,66,101
5/18/2025 5:46,32.6,95.7,1.02,548.53,0.38,0.01,10.07,161,69,101
5/18/2025 5:47,32.6,95.7,1.03,553.03,0.38,0.01,10.09,161,70,102
5/18/2025 5:48,32.6,95.8,1.03,560.88,0.39,0.01,10.09,161,61,101
5/18/2025 5:49,32.6,95.7,1.03,555.54,0.39,0.01,10.09,161,61,105
5/18/2025 5:50,32.6,95.7,1.04,531.53,0.39,0.01,10.09,161,65,101
5/18/2025 5:51,32.6,95.7,1.04,535.88,0.39,0.01,10.09,161,69,102
5/18/2025 5:52,32.6,95.7,1.03,525.96,0.39,0.01,10.13,162,62,106
5/18/2025 5:53,32.6,95.7,1.03,529.64,0.39,0.01,10.13,166,62,106
5/18/2025 5:54,32.6,95.7,1.05,523.5,0.39,0.01,10.13,166,62,106
5/18/2025 5:55,32.6,95.7,1.05,539.68,0.39,0.01,10.14,170,63,104
5/18/2025 5:56,32.6,95.7,1.05,531.5,0.4,0.01,10.14,161,63,102
5/18/2025 5:57,32.6,95.7,1.06,530.27,0.4,0.01,10.13,166,67,102
5/18/2025 5:58,32.6,95.7,1.06,526.57,0.4,0.01,10.11,166,65,102
5/18/2025 5:59,32.6,95.7,1.07,521.06,0.41,0.01,10.12,161,66,102
5/18/2025 6:00,32.6,95.7,1.07,523.5,0.41,0.01,10.11,161,65,102
5/18/2025 6:01,32.6,95.7,1.08,535.23,0.41,0.01,10.1,161,69,101
5/18/2025 6:02,32.6,95.7,1.08,523.5,0.41,0.01,10.11,165,66,102
5/18/2025 6:03,32.6,95.7,1.08,522.89,0.42,0.01,10.11,166,65,102
5/18/2025 6:04,32.6,95.7,1.08,519.25,0.42,0.01,10.11,165,67,102
5/18/2025 6:05,32.6,95.7,1.08,516.84,0.42,0.01,10.1,162,71,102
5/18/2025 6:06,32.6,95.7,1.09,520.45,0.42,0.01,10.12,169,62,102
5/18/2025 6:07,32.6,95.7,1.09,519.85,0.42,0.01,10.1,161,70,102
5/18/2025 6:08,32.6,95.7,1.09,519.85,0.43,0.01,10.1,161,66,103
5/18/2025 6:09,32.6,95.7,1.1,516.24,0.43,0.01,10.13,166,63,102
5/18/2025 6:10,32.6,95.6,1.1,515.63,0.43,0.01,10.13,161,67,106
5/18/2025 6:11,32.6,95.7,1.11,513.83,0.43,0.01,10.11,166,67,103
5/18/2025 6:12,32.6,95.7,1.12,510.86,0.44,0.01,10.1,166,66,103
5/18/2025 6:13,32.6,95.7,1.12,510.26,0.44,0.01,10.14,162,63,106
5/18/2025 6:14,32.6,95.7,1.13,510.86,0.44,0.01,10.13,162,66,103
5/18/2025 6:15,32.6,95.7,1.13,512.05,0.44,0.01,10.11,162,63,106
5/18/2025 6:16,32.6,95.7,1.13,518.04,0.45,0.01,10.1,163,72,104
5/18/2025 6:17,32.6,95.7,1.13,515.63,0.45,0.01,10.13,167,64,104
5/18/2025 6:18,32.6,95.7,1.14,522.28,0.45,0.01,10.14,162,67,104
5/18/2025 6:19,32.6,95.7,1.14,515.03,0.46,0.01,10.13,162,67,104
5/18/2025 6:20,32.6,95.7,1.15,510.26,0.47,0.01,10.11,167,67,104
5/18/2025 6:21,32.6,95.7,1.15,504.96,0.47,0.01,10.12,161,63,106
5/18/2025 6:22,32.6,95.6,1.16,502.02,0.47,0.01,10.12,162,67,103
5/18/2025 6:23,32.6,95.6,1.16,498.53,0.48,0.01,10.13,165,68,103
5/18/2025 6:24,32.6,95.7,1.17,486.02,0.48,0.01,10.12,162,71,104
5/18/2025 6:25,32.6,95.6,1.18,472.65,0.48,0.01,10.1,163,68,104
5/18/2025 6:26,32.6,95.7,1.18,471.01,0.49,0.01,10.13,162,68,107
5/18/2025 6:27,32.6,95.6,1.19,477.6,0.49,0.01,10.1,168,64,104
5/18/2025 6:28,32.6,95.6,1.19,479.81,0.5,0.01,10.12,169,64,103
5/18/2025 6:29,32.5,95.7,1.2,478.15,0.5,0.01,10.12,167,67,104
5/18/2025 6:30,32.6,95.7,1.2,477.04,0.5,0.01,10.12,162,68,107
5/18/2025 6:31,32.5,95.7,1.22,479.26,0.51,0.01,10.09,162,64,104
5/18/2025 6:32,32.5,95.7,1.22,480.36,0.51,0.01,10.12,166,64,104
5/18/2025 6:33,32.5,95.7,1.22,478.15,0.51,0.01,10.1,162,72,104
5/18/2025 6:34,32.6,95.7,1.22,479.81,0.52,0.01,10.13,165,64,107
5/18/2025 6:35,32.5,95.7,1.23,480.36,0.52,0.01,10.13,166,64,104
5/18/2025 6:36,32.5,95.6,1.23,479.26,0.52,0.01,10.13,166,64,104
5/18/2025 6:37,32.5,95.7,1.23,482.04,0.52,0.01,10.12,167,64,107
5/18/2025 6:38,32.5,95.7,1.24,482.04,0.53,0.01,10.14,162,64,107
5/18/2025 6:39,32.5,95.7,1.24,480.36,0.53,0.01,10.1,162,68,107
5/18/2025 6:40,32.5,95.6,1.25,480.36,0.54,0.01,10.1,162,72,104
5/18/2025 6:41,32.5,95.6,1.27,485.41,0.54,0.01,10.1,162,71,104
5/18/2025 6:42,32.5,95.7,1.27,483.72,0.54,0.01,10.1,162,71,103
5/18/2025 6:43,32.5,95.7,1.27,482.6,0.55,0.01,10.1,166,63,107
5/18/2025 6:44,32.5,95.7,1.28,485.96,0.55,0.01,10.11,166,64,104
5/18/2025 6:45,32.6,95.7,1.28,486.53,0.56,0.01,10.09,162,72,104
5/18/2025 6:46,32.5,95.7,1.28,487.66,0.56,0.01,10.09,169,65,104
5/18/2025 6:47,32.5,95.7,1.29,488.23,0.56,0.01,10.12,166,69,104
5/18/2025 6:48,32.5,95.7,1.29,490.5,0.56,0.01,10.12,163,72,104
5/18/2025 6:49,32.5,95.7,1.29,491.63,0.57,0.01,10.11,165,65,104
5/18/2025 6:50,32.5,95.7,1.3,493.35,0.57,0.01,10.14,163,69,104
5/18/2025 6:51,32.5,95.7,1.3,492.21,0.58,0.01,10.12,162,68,107
5/18/2025 6:52,32.5,95.7,1.31,491.63,0.58,0.01,10.1,163,73,105
5/18/2025 6:53,32.5,95.8,1.31,492.21,0.58,0.01,10.1,162,68,104
5/18/2025 6:54,32.5,95.8,1.32,491.63,0.59,0.01,10.1,165,64,104
5/18/2025 6:55,32.5,95.8,1.33,494.5,0.59,0.01,10.11,166,67,104
5/18/2025 6:56,32.5,95.8,1.33,492.21,0.59,0.01,10.12,162,64,107
5/18/2025 6:57,32.5,95.7,1.35,496.8,0.59,0.01,10.09,167,68,105
5/18/2025 6:58,32.5,95.8,1.33,486.53,0.59,0.01,10.1,161,64,106
5/18/2025 6:59,32.5,95.8,1.34,487.66,0.6,0.01,10.12,161,72,104
5/18/2025 7:00,32.5,95.7,1.34,488.24,0.6,0.01,10.12,161,71,102
5/18/2025 7:01,32.5,95.8,1.34,487.66,0.61,0.01,10.13,161,67,106
5/18/2025 7:02,32.5,95.7,1.35,488.23,0.61,0.01,10.14,161,68,106
5/18/2025 7:03,32.5,95.7,1.36,485.96,0.62,0.01,10.13,166,64,107
5/18/2025 7:04,32.5,95.7,1.36,484.28,0.62,0.01,10.12,161,68,103
5/18/2025 7:05,32.6,95.7,1.36,487.1,0.63,0.01,10.11,164,67,103
5/18/2025 7:06,32.5,95.7,1.37,482.04,0.63,0.01,10.12,164,67,102
5/18/2025 7:07,32.5,95.8,1.38,485.96,0.64,0.01,10.08,165,63,103
5/18/2025 7:08,32.5,95.7,1.38,493.95,0.65,0.01,10.06,167,70,105
5/18/2025 7:09,32.6,95.7,1.38,488.23,0.64,0.01,10.12,161,68,107
5/18/2025 7:10,32.5,95.7,1.39,491.06,0.65,0.01,10.11,161,67,104
5/18/2025 7:11,32.5,95.7,1.39,491.63,0.66,0.01,10.12,165,64,104
5/18/2025 7:12,32.6,95.7,1.4,492.78,0.66,0.01,10.11,165,68,104
5/18/2025 7:13,32.5,95.7,1.41,497.37,0.67,0.01,10.09,165,68,103
5/18/2025 7:14,32.5,95.7,1.41,498.53,0.68,0.01,10.1,161,69,107
5/18/2025 7:15,32.6,95.7,1.42,502.02,0.68,0.01,10.08,161,64,104
5/18/2025 7:16,32.6,95.7,1.42,499.12,0.68,0.01,10.1,161,68,104
5/18/2025 7:17,32.6,95.7,1.43,501.45,0.69,0.01,10.1,161,67,103
5/18/2025 7:18,32.5,95.7,1.43,503.18,0.69,0.01,10.09,166,67,104
5/18/2025 7:19,32.5,95.7,1.44,507.91,0.7,0.01,10.09,165,69,104
5/18/2025 7:20,32.5,95.7,1.43,503.77,0.7,0.01,10.1,165,64,104
5/18/2025 7:21,32.5,95.8,1.44,504.95,0.7,0.01,10.11,161,72,104
5/18/2025 7:22,32.5,95.7,1.44,508.48,0.7,0.01,10.12,161,65,104
5/18/2025 7:23,32.5,95.7,1.45,510.27,0.71,0.01,10.11,161,69,107
5/18/2025 7:24,32.5,95.7,1.45,509.07,0.72,0.01,10.11,166,64,108
5/18/2025 7:25,32.6,95.7,1.46,509.66,0.72,0.01,10.09,165,64,104
5/18/2025 7:26,32.5,95.7,1.47,507.89,0.73,0.01,10.08,165,68,104
5/18/2025 7:27,32.5,95.7,1.49,509.66,0.74,0.01,10.1,162,65,108
5/18/2025 7:28,32.5,95.7,1.51,520.45,0.75,0.02,10.05,163,70,109
5/18/2025 7:29,32.5,95.8,1.51,523.5,0.75,0.02,10.04,163,69,105
5/18/2025 7:30,32.5,95.7,1.52,524.72,0.76,0.02,10.07,166,65,105
5/18/2025 7:31,32.5,95.7,1.52,521.06,0.77,0.02,10.03,162,70,105
5/18/2025 7:32,32.6,95.7,1.52,518.04,0.77,0.02,10.06,161,64,104
5/18/2025 7:33,32.5,95.7,1.52,516.23,0.78,0.02,10.05,161,72,104
5/18/2025 7:34,32.5,95.7,1.54,519.85,0.78,0.02,10.03,161,67,104
5/18/2025 7:35,32.5,95.8,1.54,521.68,0.78,0.02,10.04,166,67,104
5/18/2025 7:36,32.5,95.7,1.54,519.26,0.78,0.02,10.06,165,65,104
5/18/2025 7:37,32.5,95.7,1.54,518.66,0.78,0.02,10.06,161,67,107
5/18/2025 7:38,32.6,95.7,1.54,515.03,0.79,0.02,10.08,168,64,103
5/18/2025 7:39,32.6,95.7,1.54,514.44,0.79,0.02,10.08,160,63,106
5/18/2025 7:40,32.5,95.7,1.54,515.03,0.8,0.02,10.08,160,63,106
5/18/2025 7:41,32.6,95.7,1.56,516.85,0.81,0.02,10.06,160,71,102
5/18/2025 7:42,32.5,95.7,1.56,516.23,0.81,0.02,10.08,164,67,102
5/18/2025 7:43,32.6,95.7,1.57,516.23,0.82,0.02,10.06,161,67,102
5/18/2025 7:44,32.6,95.7,1.57,522.28,0.82,0.02,10.04,164,63,103
5/18/2025 7:45,32.5,95.7,1.58,534.62,0.83,0.02,10.05,166,64,107
5/18/2025 7:46,32.6,95.7,1.59,549.16,0.83,0.02,10.06,169,65,104
5/18/2025 7:47,32.6,95.7,1.6,550.46,0.84,0.02,10.04,161,70,108
5/18/2025 7:48,32.5,95.8,1.61,532.75,0.85,0.02,10.03,165,63,106
5/18/2025 7:49,32.6,95.8,1.62,537.73,0.86,0.02,10.04,161,65,105
5/18/2025 7:50,32.5,95.8,1.6,530.88,0.86,0.02,10.04,160,63,106
5/18/2025 7:51,32.5,95.8,1.6,543.52,0.86,0.02,10.05,160,63,106
5/18/2025 7:52,32.5,95.8,1.6,540.9,0.87,0.02,10.03,160,66,105
5/18/2025 7:53,32.5,95.8,1.61,534.6,0.87,0.02,10.05,160,71,103
5/18/2025 7:54,32.5,95.8,1.61,530.88,0.87,0.02,10.05,168,63,102
5/18/2025 7:55,32.5,95.8,1.61,527.78,0.88,0.02,10.04,160,66,105
5/18/2025 7:56,32.6,95.8,1.61,529.02,0.89,0.02,10.03,160,67,105
5/18/2025 7:57,32.6,95.8,1.62,524.72,0.89,0.02,10.03,165,62,102
5/18/2025 7:58,32.6,95.8,1.61,546.72,0.9,0.02,10.03,160,71,102
5/18/2025 7:59,32.6,95.8,1.63,559.54,0.91,0.02,10.03,159,65,101
5/18/2025 8:00,32.5,95.8,1.64,563.49,0.91,0.02,10.02,164,65,102
5/18/2025 8:01,32.6,95.8,1.65,564.8,0.92,0.02,9.99,164,63,102
5/18/2025 8:02,32.6,95.8,1.64,555.63,0.92,0.02,10.03,160,70,102
5/18/2025 8:03,32.5,95.8,1.64,554.33,0.93,0.02,10.02,163,65,100
5/18/2025 8:04,32.5,95.8,1.64,558.92,0.94,0.02,10.03,164,61,104
5/18/2025 8:05,32.6,95.8,1.65,559.54,0.94,0.02,10.04,158,67,100
5/18/2025 8:06,32.5,95.8,1.65,558.23,0.95,0.02,10.02,158,66,99
5/18/2025 8:07,32.5,95.8,1.65,560.19,0.96,0.02,10.03,158,59,102
5/18/2025 8:08,32.5,95.8,1.65,557.58,0.96,0.02,10.03,161,58,100
5/18/2025 8:09,32.6,95.8,1.65,556.94,0.96,0.02,10.05,158,63,102
5/18/2025 8:10,32.6,95.8,1.65,546.6,0.97,0.02,10.03,158,59,102
5/18/2025 8:11,32.5,95.8,1.67,546.6,0.98,0.02,10.04,158,66,99
5/18/2025 8:12,32.6,95.9,1.68,549.81,0.99,0.02,10.03,162,64,100
5/18/2025 8:13,32.6,95.8,1.69,556.28,0.99,0.02,10.01,158,66,99
5/18/2025 8:14,2.6,95.8,1.69,549.86,1,0.02,10.06,157,65,98
5/18/2025 8:15,32.6,95.8,1.68,547.9,1,0.02,10.05,157,62,98
5/18/2025 8:16,32.6,95.8,1.68,549.16,1.01,0.02,10.03,157,57,98
5/18/2025 8:17,32.6,95.8,1.69,557.6,1.02,0.02,10.01,161,62,98
5/18/2025 8:18,32.6,95.8,1.69,558.24,1.02,0.02,10.05,162,61,99
5/18/2025 8:19,32.6,95.9,1.7,553.68,1.04,0.02,10.02,157,64,98
5/18/2025 8:20,32.6,95.8,1.7,547.24,1.05,0.02,10.03,160,62,98
5/18/2025 8:21,32.6,95.9,1.71,549.17,1.06,0.02,10.02,160,61,98
5/18/2025 8:22,32.6,95.8,1.72,549.17,1.07,0.02,10,157,61,101
5/18/2025 8:23,32.6,95.8,1.73,549.17,1.06,0.02,9.99,157,64,97
5/18/2025 8:24,32.6,95.8,1.71,545.95,1.06,0.02,10.02,165,58,99
5/18/2025 8:25,32.6,95.8,1.74,550.46,1.06,0.02,9.94,157,61,101
5/18/2025 8:26,32.6,95.8,1.74,552.39,1.08,0.02,10.01,159,60,97
5/18/2025 8:27,32.6,95.8,1.74,547.25,1.08,0.02,9.97,156,59,96
5/18/2025 8:28,32.5,95.9,1.74,545.33,1.08,0.02,10.03,160,61,98
5/18/2025 8:29,32.6,95.9,1.73,546.6,1.08,0.02,10.05,161,62,99
5/18/2025 8:30,32.6,95.9,1.73,555.63,1.08,0.02,10.04,157,61,98
5/18/2025 8:31,32.6,95.9,1.73,556.28,1.08,0.02,10.05,162,62,99
5/18/2025 8:32,32.6,95.9,1.73,554.33,1.09,0.02,10.05,161,57,98
5/18/2025 8:33,32.6,95.9,1.74,547.88,1.1,0.02,10.02,161,57,97
5/18/2025 8:34,32.6,95.9,1.75,545.97,1.11,0.02,10.04,157,62,98
5/18/2025 8:35,32.6,95.9,1.74,545.32,1.12,0.02,10.03,156,60,97
5/18/2025 8:36,0.6,96,1.74,544.06,1.11,0.02,10.06,162,61,98
5/18/2025 8:37,32.6,96,1.76,553.03,1.13,0.02,10.04,156,60,100
5/18/2025 8:38,32.6,95.9,1.76,547.9,1.14,0.02,10.06,160,61,98
5/18/2025 8:39,32.6,96,1.77,543.43,1.15,0.02,10.02,157,61,100
5/18/2025 8:40,32.6,95.9,1.78,547.9,1.16,0.02,10,159,59,96
5/18/2025 8:41,,95.9,1.79,547.24,1.17,0.02,9.98,159,58,96
5/18/2025 8:42,32.6,95.9,1.79,549.81,1.17,0.02,10,156,63,96
5/18/2025 8:43,32.6,96,1.81,560.86,1.16,0.02,10.64,170,90,118
5/18/2025 8:44,32.6,96,1.77,545.95,1.15,0.02,10.03,161,55,100
5/18/2025 8:45,32.6,96,1.84,559.54,1.2,0.02,9.92,156,60,97
5/18/2025 8:46,32.6,96,1.84,552.38,1.22,0.02,9.87,159,56,95
5/18/2025 8:47,32.6,96,1.8,533.36,1.2,0.02,10.01,157,65,98
5/18/2025 8:48,32.6,96,1.82,534.61,1.21,0.02,10.01,157,64,98
5/18/2025 8:49,32.6,96,1.83,536.48,1.22,0.02,9.99,161,56,97
5/18/2025 8:50,32.6,96.1,1.84,533.42,1.26,0.02,10.01,155,54,99
5/18/2025 8:51,32.6,96.1,1.81,527.2,1.25,0.02,10.01,164,57,97
5/18/2025 8:52,32.6,96.1,1.8,521.71,1.25,0.02,10,157,59,98
5/18/2025 8:53,32.6,96.1,1.84,529.05,1.29,0.02,9.9,153,54,95
5/18/2025 8:54,32.6,96.1,1.84,522.31,1.29,0.02,9.9,157,55,93
5/18/2025 8:55,32.6,96.1,1.85,533.39,1.3,0.02,10,158,61,97
5/18/2025 8:56,32.6,96.1,1.8,534.1,1.26,0.02,10.03,162,62,99
5/18/2025 8:57,32.6,96.1,1.81,539.66,1.27,0.02,10.08,156,55,101
5/18/2025 8:58,32.6,96.1,1.83,527.21,1.27,0.02,10.07,159,59,96
5/18/2025 8:59,32.6,96.1,1.85,542.9,1.29,0.02,10,163,63,100
5/18/2025 9:00,32.6,96.1,1.86,551.82,1.3,0.02,9.99,155,54,95
5/18/2025 9:01,32.6,96.1,1.85,533.37,1.33,0.02,10,163,54,96
5/18/2025 9:02,32.6,96.1,1.86,552.46,1.33,0.02,10.06,156,59,99
5/18/2025 9:03,32.6,96.1,1.83,535.01,1.29,0.02,10.01,156,63,97
5/18/2025 9:04,32.6,96.1,1.85,538.5,1.34,0.02,9.91,155,62,96
5/18/2025 9:05,32.6,96.1,1.89,552.47,1.37,0.02,9.95,158,54,93
5/18/2025 9:06,32.6,96.1,1.82,537.77,1.33,0.02,10.07,155,53,98
5/18/2025 9:07,32.6,96.1,1.82,544.73,1.34,0.02,10.04,156,56,101
5/18/2025 9:08,32.6,96.1,1.84,542.23,1.35,0.02,10.04,155,61,98
5/18/2025 9:09,32.6,96.2,1.86,544.05,1.37,0.02,10.01,155,53,98
5/18/2025 9:10,32.7,96.1,1.84,539.66,1.37,0.02,10.01,154,51,97
5/18/2025 9:11,32.7,96.2,1.86,549.19,1.39,0.02,10.03,155,61,95
5/18/2025 9:12,32.7,96.1,1.88,549.17,1.42,0.02,10.02,158,56,94
5/18/2025 9:13,32.7,96.2,1.88,543.49,1.41,0.02,9.94,155,57,98
5/18/2025 9:14,32.7,96.2,1.92,547.26,1.45,0.02,9.9,156,46,93
5/18/2025 9:15,32.7,96.2,1.88,525.96,1.43,0.02,9.96,155,53,91
5/18/2025 9:16,32.7,96.3,1.91,525.34,1.47,0.02,9.88,155,50,89
5/18/2025 9:17,32.7,96.3,1.87,513.86,1.45,0.02,10.02,153,55,96
5/18/2025 9:18,32.7,96.3,1.87,514.44,1.45,0.02,10.03,158,51,96
5/18/2025 9:19,32.7,96.3,1.87,515.63,1.45,0.02,9.98,153,54,92
5/18/2025 9:20,32.7,96.3,1.91,524.72,1.49,0.02,9.9,156,49,92
5/18/2025 9:21,32.7,96.2,1.9,524.72,1.49,0.02,9.99,156,55,92
5/18/2025 9:22,32.7,96.2,1.94,537.73,1.54,0.02,9.88,151,51,92
5/18/2025 9:23,32.7,96.3,1.92,539.68,1.54,0.02,9.86,151,52,91
5/18/2025 9:24,32.7,96.3,1.9,541.55,1.52,0.02,10.05,154,56,94
5/18/2025 9:25,70,96.3,1.87,532.75,1.51,0.02,10.02,153,50,96
5/18/2025 9:26,32.7,96.3,1.87,532.19,1.51,0.02,10.03,152,58,92
5/18/2025 9:27,32.8,96.3,1.89,519.89,1.52,0.02,10.02,153,54,96
5/18/2025 9:28,32.8,96.2,1.89,537.77,1.53,0.02,10.06,157,53,92
5/18/2025 9:29,32.8,96.2,1.9,524.12,1.55,0.02,10,156,53,91
5/18/2025 9:30,32.8,96.3,1.96,544.07,1.61,0.02,9.87,150,49,91
5/18/2025 9:31,32.8,96.3,2.01,568.2,1.67,0.02,9.91,155,51,90
5/18/2025 9:32,32.8,96.3,1.99,547.9,1.64,0.02,9.73,148,45,88
5/18/2025 9:33,32.8,96.3,2,549.19,1.69,0.02,9.87,151,49,92
5/18/2025 9:34,32.8,96.3,1.92,539.03,1.61,0.02,9.97,152,51,90
5/18/2025 9:35,32.8,96.4,2.03,561.62,1.72,0.02,9.8,153,46,90
5/18/2025 9:36,32.8,96.4,2.08,558.25,1.75,0.02,9.66,150,42,83
