Date,Temperature,Humidity,CH4,CO2,H2S,NH3,pH,RED,GREEN,BLUE,Temp_x_Humidity,CO2_x_CH4,NH3_x_H2S,CO2_per_CH4,NH3_per_H2S,log_CO2,log_CH4,log_H2S,log_NH3,Temperature2,Humidity2,hour,minute,roll_mean_CO2,roll_mean_CH4,is_acid,is_base,is_neutral,rgb_to_white,Grayscale,Hue,delta_CO2,delta_RED
2025-05-18 05:07:00,32.6,95.8,1.1,617.82,0.39,0.02,9.83,159.0,56.0,97.0,3123.08,679.6020000000001,0.0078000000000000005,561.6540348599683,0.05128191978994926,6.427814438797167,0.7419373447293773,0.3293037471426004,0.019802627296179712,1062.76,9177.64,5,7,605.588,1.1099999999999999,0,1,0,271.6265819097976,91.471,336.11650485436894,2.300000000000068,3.0
2025-05-18 05:08:00,32.6,95.8,0.98,562.88,0.36,0.02,9.91,160.0,63.0,102.0,3123.08,551.6224,0.0072,574.366760850244,0.055555401234996575,6.334841462902725,0.6830968447064438,0.3074846997479606,0.019802627296179712,1062.76,9177.64,5,8,599.896,1.094,0,1,0,263.24513290847375,96.449,335.87628865979383,-54.940000000000055,1.0
2025-05-18 05:09:00,32.6,95.8,0.97,565.5,0.35,0.02,9.96,160.0,63.0,103.0,3123.08,548.535,0.006999999999999999,582.9890897019694,0.0571426938780175,6.339477080468061,0.6780335427498971,0.3001045924503381,0.019802627296179712,1062.76,9177.64,5,9,592.298,1.066,0,1,0,262.6651861210389,96.563,335.25773195876286,2.6200000000000045,0.0
2025-05-18 05:10:00,32.6,95.8,0.96,562.86,0.35,0.02,9.97,161.0,64.0,100.0,3123.08,540.3456,0.006999999999999999,586.3118892584487,0.0571426938780175,6.334805993734296,0.6729444732424258,0.3001045924503381,0.019802627296179712,1062.76,9177.64,5,10,584.9159999999999,1.032,0,1,0,263.3286919422189,97.107,337.7319587628866,-2.6399999999999864,1.0
2025-05-18 05:11:00,32.6,95.8,0.95,576.22,0.35,0.02,10.0,161.0,65.0,105.0,3123.08,547.409,0.006999999999999999,606.5467299508106,0.0571426938780175,6.358223476334067,0.6678293725756554,0.3001045924503381,0.019802627296179712,1062.76,9177.64,5,11,577.056,0.9919999999999998,0,1,0,259.6844238686641,98.264,335.0,13.360000000000014,0.0
2025-05-18 05:12:00,32.6,95.8,0.95,575.6,0.35,0.02,10.02,161.0,69.0,101.0,3123.08,546.82,0.006999999999999999,605.8940990588432,0.0571426938780175,6.357148785204302,0.6678293725756554,0.3001045924503381,0.019802627296179712,1062.76,9177.64,5,12,568.612,0.962,0,1,0,259.12931134860065,100.15599999999999,339.1304347826087,-0.6200000000000045,0.0
2025-05-18 05:13:00,32.6,95.8,0.95,552.43,0.35,0.02,10.04,162.0,65.0,102.0,3123.08,524.8085,0.006999999999999999,581.5046510477357,0.0571426938780175,6.316135276219602,0.6678293725756554,0.3001045924503381,0.019802627296179712,1062.76,9177.64,5,13,566.5219999999999,0.9559999999999998,0,1,0,261.07087160386163,98.22099999999999,337.11340206185565,-23.170000000000073,1.0
2025-05-18 05:14:00,32.6,95.8,0.96,565.46,0.35,0.02,10.02,161.0,64.0,104.0,3123.08,542.8416,0.006999999999999999,589.0202197706044,0.0571426938780175,6.33940646897248,0.6729444732424258,0.3001045924503381,0.019802627296179712,1062.76,9177.64,5,14,566.5139999999999,0.954,0,1,0,260.994252810287,97.56299999999999,335.25773195876286,13.030000000000086,-1.0
2025-05-18 05:15:00,32.6,95.8,0.96,563.49,0.35,0.02,10.01,161.0,65.0,105.0,3123.08,540.9504,0.006999999999999999,586.9681385748556,0.0571426938780175,6.335922668640957,0.6729444732424258,0.3001045924503381,0.019802627296179712,1062.76,9177.64,5,15,566.6400000000001,0.954,0,1,0,259.6844238686641,98.264,335.0,-1.9700000000000273,0.0
2025-05-18 05:16:00,32.6,95.7,0.97,556.28,0.35,0.02,10.01,161.0,65.0,104.0,3119.82,539.5916,0.006999999999999999,573.4839448619125,0.0571426938780175,6.323067806617691,0.6780335427498971,0.3001045924503381,0.019802627296179712,1062.76,9158.49,5,16,562.652,0.958,0,1,0,260.26332818897095,98.14999999999999,335.625,-7.210000000000036,0.0
2025-05-18 05:17:00,32.6,95.8,0.97,564.15,0.35,0.02,9.98,160.0,62.0,100.0,3123.08,547.2255,0.006999999999999999,581.5973385594448,0.0571426938780175,6.33709118263674,0.6780335427498971,0.3001045924503381,0.019802627296179712,1062.76,9177.64,5,17,560.362,0.962,0,1,0,265.1395858788348,95.634,336.734693877551,7.8700000000000045,-1.0
2025-05-18 05:18:00,32.6,95.8,0.98,554.98,0.35,0.02,10.02,161.0,65.0,104.0,3123.08,543.8804,0.006999999999999999,566.305544586179,0.0571426938780175,6.3207323223805805,0.6830968447064438,0.3001045924503381,0.019802627296179712,1062.76,9177.64,5,18,560.8720000000001,0.968,0,1,0,260.26332818897095,98.14999999999999,335.625,-9.169999999999959,1.0
2025-05-18 05:19:00,32.6,95.8,0.98,558.24,0.36,0.02,10.0,164.0,59.0,100.0,3123.08,547.0752,0.0072,569.6320718040083,0.055555401234996575,6.326578719119624,0.6830968447064438,0.3074846997479606,0.019802627296179712,1062.76,9177.64,5,19,559.428,0.9719999999999999,0,1,0,265.93608254616373,95.069,336.57142857142856,3.259999999999991,3.0
2025-05-18 05:20:00,32.6,95.8,0.98,557.58,0.36,0.02,10.02,161.0,64.0,101.0,3123.08,546.4284,0.0072,568.9586031034662,0.055555401234996575,6.325397849074903,0.6830968447064438,0.3074846997479606,0.019802627296179712,1062.76,9177.64,5,20,558.246,0.976,0,1,0,262.74131764912806,97.22099999999999,337.11340206185565,-0.6599999999999682,-3.0
2025-05-18 05:21:00,32.6,95.7,0.98,564.8,0.36,0.02,9.99,165.0,65.0,102.0,3119.82,553.5039999999999,0.0072,576.3259425245484,0.055555401234996575,6.338240658867467,0.6830968447064438,0.3074846997479606,0.019802627296179712,1062.76,9158.49,5,21,559.95,0.9780000000000001,0,1,0,260.0173071162764,99.11800000000001,337.8,7.219999999999914,4.0
2025-05-18 05:22:00,32.6,95.7,0.98,570.13,0.36,0.02,10.01,165.0,65.0,101.0,3119.82,558.7274,0.0072,581.7647124849873,0.055555401234996575,6.347616854496022,0.6830968447064438,0.3074846997479606,0.019802627296179712,1062.76,9158.49,5,22,561.146,0.98,0,1,0,260.60698378976724,99.004,338.4,5.330000000000041,0.0
2025-05-18 05:24:00,32.6,95.7,0.99,554.98,0.36,0.02,9.96,160.0,64.0,103.0,3119.82,549.4302,0.0072,560.5852923380886,0.055555401234996575,6.3207323223805805,0.688134638736401,0.3074846997479606,0.019802627296179712,1062.76,9158.49,5,24,561.146,0.982,0,1,0,261.93510646723166,97.14999999999999,335.625,-15.149999999999977,-5.0
2025-05-18 05:25:00,32.6,95.7,0.99,560.19,0.36,0.01,10.0,161.0,67.0,101.0,3119.82,554.5881,0.0036,565.8479132849361,0.027777700617498288,6.330059529110174,0.688134638736401,0.3074846997479606,0.009950330853168083,1062.76,9158.49,5,25,561.536,0.984,0,1,0,260.5686090073016,98.98199999999999,338.29787234042556,5.210000000000036,1.0
2025-05-18 05:26:00,32.6,95.8,1.0,560.85,0.36,0.01,9.97,161.0,68.0,100.0,3123.08,560.85,0.0036,560.8494391505609,0.027777700617498288,6.331234910353912,0.6931471805599453,0.3074846997479606,0.009950330853168083,1062.76,9177.64,5,26,562.1899999999999,0.9879999999999999,0,1,0,260.44193210771573,99.455,339.35483870967744,0.6599999999999682,0.0
2025-05-18 05:27:00,32.6,95.7,1.01,575.51,0.37,0.01,9.93,163.0,58.0,99.0,3119.82,581.2651,0.0037,569.811317018498,0.02702695398120546,6.356992685612445,0.6981347220709844,0.31481073984003355,0.009950330853168083,1062.76,9158.49,5,27,564.332,0.994,0,1,0,267.5985799663369,94.06899999999999,336.57142857142856,14.659999999999968,2.0
2025-05-18 05:28:00,32.6,95.7,1.01,581.14,0.37,0.01,9.96,160.0,59.0,104.0,3119.82,586.9514,0.0037,575.3855689251793,0.02702695398120546,6.3667109686321455,0.6981347220709844,0.31481073984003355,0.009950330853168083,1062.76,9158.49,5,28,566.534,1.0,0,1,0,265.03207353073327,94.32899999999998,333.26732673267327,5.6299999999999955,-3.0
2025-05-18 05:29:00,32.6,95.7,1.0,559.54,0.37,0.01,9.96,163.0,58.0,99.0,3119.82,559.54,0.0037,559.5394404605596,0.02702695398120546,6.328900604818674,0.6931471805599453,0.31481073984003355,0.009950330853168083,1062.76,9158.49,5,29,567.446,1.002,0,1,0,267.5985799663369,94.06899999999999,336.57142857142856,-21.600000000000023,3.0
2025-05-18 05:30:00,32.6,95.7,1.0,554.98,0.37,0.01,10.0,165.0,61.0,101.0,3119.82,554.98,0.0037,554.9794450205551,0.02702695398120546,6.3207323223805805,0.6931471805599453,0.31481073984003355,0.009950330853168083,1062.76,9158.49,5,30,566.404,1.004,0,1,0,263.53747361618235,96.65599999999999,336.9230769230769,-4.559999999999945,2.0
2025-05-18 05:31:00,32.6,95.7,1.01,551.09,0.37,0.01,9.96,160.0,67.0,100.0,3119.82,556.6009,0.0037,545.6331231355217,0.02702695398120546,6.3137110764652125,0.6981347220709844,0.31481073984003355,0.009950330853168083,1062.76,9158.49,5,31,564.452,1.0059999999999998,0,1,0,261.5224655741835,98.569,338.7096774193548,-3.8899999999999864,-5.0
2025-05-18 05:32:00,32.6,95.7,1.01,556.94,0.37,0.01,10.0,165.0,59.0,103.0,3119.82,562.5094,0.0037,551.4251966087163,0.02702695398120546,6.324251429718161,0.6981347220709844,0.31481073984003355,0.009950330853168083,1062.76,9158.49,5,32,560.738,1.0059999999999998,0,1,0,263.8560213449752,95.71,335.09433962264154,5.850000000000023,5.0
2025-05-18 05:33:00,32.6,95.8,1.0,556.28,0.37,0.01,10.03,161.0,65.0,104.0,3123.08,556.28,0.0037,556.2794437205563,0.02702695398120546,6.323067806617691,0.6931471805599453,0.31481073984003355,0.009950330853168083,1062.76,9177.64,5,33,555.766,1.004,0,1,0,260.26332818897095,98.14999999999999,335.625,-0.6600000000000819,-4.0
2025-05-18 05:34:00,32.6,95.8,1.02,554.99,0.37,0.01,9.99,164.0,65.0,101.0,3123.08,566.0898,0.0037,544.107309698716,0.02702695398120546,6.320750308477328,0.7030975114131134,0.31481073984003355,0.009950330853168083,1062.76,9177.64,5,34,554.856,1.008,0,1,0,260.954018938203,98.705,338.1818181818182,-1.2899999999999636,3.0
2025-05-18 05:35:00,32.6,95.7,1.01,552.38,0.37,0.01,10.04,165.0,61.0,101.0,3119.82,557.9038,0.0037,546.9103495937134,0.02702695398120546,6.316044926475683,0.6981347220709844,0.31481073984003355,0.009950330853168083,1062.76,9158.49,5,35,554.336,1.01,0,1,0,263.53747361618235,96.65599999999999,336.9230769230769,-2.6100000000000136,1.0
2025-05-18 05:36:00,32.6,95.7,1.01,554.98,0.37,0.01,10.03,168.0,60.0,100.0,3119.82,560.5298,0.0037,549.4846044706887,0.02702695398120546,6.3207323223805805,0.6981347220709844,0.31481073984003355,0.009950330853168083,1062.76,9158.49,5,36,555.114,1.0100000000000002,0,1,0,263.85412636530816,96.852,337.77777777777777,2.6000000000000227,3.0
2025-05-18 05:37:00,32.6,95.8,1.01,553.03,0.37,0.01,10.03,164.0,60.0,101.0,3123.08,558.5603,0.0037,547.5539133129571,0.02702695398120546,6.3172188369056865,0.6981347220709844,0.31481073984003355,0.009950330853168083,1062.76,9177.64,5,37,554.332,1.0100000000000002,0,1,0,264.6167039323104,95.77,336.34615384615387,-1.9500000000000455,-4.0
2025-05-18 05:38:00,32.6,95.7,1.01,560.4,0.37,0.01,10.05,161.0,64.0,101.0,3119.82,566.004,0.0037,554.8509357911527,0.02702695398120546,6.330433663927782,0.6981347220709844,0.31481073984003355,0.009950330853168083,1062.76,9158.49,5,38,555.1560000000001,1.012,0,1,0,262.74131764912806,97.22099999999999,337.11340206185565,7.3700000000000045,-3.0
2025-05-18 05:39:00,32.6,95.8,1.02,553.68,0.37,0.01,10.02,164.0,65.0,101.0,3123.08,564.7536,0.0037,542.8229972323556,0.02702695398120546,6.318391370885664,0.7030975114131134,0.31481073984003355,0.009950330853168083,1062.76,9177.64,5,39,554.894,1.012,0,1,0,260.954018938203,98.705,338.1818181818182,-6.720000000000027,3.0
2025-05-18 05:40:00,32.6,95.7,1.02,558.88,0.37,0.01,10.06,161.0,65.0,102.0,3119.82,570.0576,0.0037,547.9210314499692,0.02702695398120546,6.327722475052445,0.7030975114131134,0.31481073984003355,0.009950330853168083,1062.76,9158.49,5,40,556.194,1.014,0,1,0,261.4287665885298,97.922,336.875,5.2000000000000455,-3.0
2025-05-18 05:41:00,32.6,95.7,1.01,570.92,0.37,0.01,10.08,162.0,70.0,102.0,3119.82,576.6292,0.0037,565.2667670626068,0.02702695398120546,6.348999121458596,0.6981347220709844,0.31481073984003355,0.009950330853168083,1062.76,9158.49,5,41,559.382,1.014,0,1,0,257.45485041070793,101.15599999999999,339.1304347826087,12.039999999999964,1.0
2025-05-18 05:42:00,32.6,95.8,1.02,558.24,0.38,0.01,10.09,169.0,61.0,101.0,3123.08,569.4048,0.0038,547.2935810847245,0.026315720221788894,6.326578719119624,0.7030975114131134,0.3220834991691133,0.009950330853168083,1062.76,9177.64,5,42,560.424,1.016,0,1,0,262.1983981644434,97.85199999999999,337.77777777777777,-12.67999999999995,7.0
2025-05-18 05:43:00,32.6,95.7,1.02,537.11,0.38,0.01,10.06,161.0,68.0,101.0,3119.82,547.8522,0.0038,526.577915119691,0.026315720221788894,6.288063000229032,0.7030975114131134,0.3220834991691133,0.009950330853168083,1062.76,9158.49,5,43,555.766,1.018,0,1,0,259.8480325113123,99.56899999999999,338.7096774193548,-21.129999999999995,-8.0
2025-05-18 05:44:00,32.6,95.7,1.02,540.88,0.38,0.01,10.06,166.0,65.0,101.0,3119.82,551.6976,0.0038,530.2739899274609,0.026315720221788894,6.295044574712535,0.7030975114131134,0.3220834991691133,0.009950330853168083,1062.76,9158.49,5,44,553.206,1.0180000000000002,0,1,0,260.26332818897095,99.303,338.61386138613864,3.769999999999982,5.0
2025-05-18 05:45:00,32.6,95.7,1.02,545.95,0.38,0.01,10.07,165.0,66.0,101.0,3119.82,556.869,0.0038,535.2445732896341,0.026315720221788894,6.3043573905658,0.7030975114131134,0.3220834991691133,0.009950330853168083,1062.76,9158.49,5,45,550.62,1.018,0,1,0,259.8788179132728,99.591,338.7878787878788,5.07000000000005,-1.0
2025-05-18 05:46:00,32.6,95.7,1.02,548.53,0.38,0.01,10.07,161.0,69.0,101.0,3119.82,559.5006,0.0038,537.7739825745269,0.026315720221788894,6.309063367439861,0.7030975114131134,0.3220834991691133,0.009950330853168083,1062.76,9158.49,5,46,546.142,1.02,0,1,0,259.12931134860065,100.15599999999999,339.1304347826087,2.5799999999999272,-4.0
2025-05-18 05:47:00,32.6,95.7,1.03,553.03,0.38,0.01,10.09,161.0,70.0,102.0,3119.82,569.6209,0.0038,536.9218088137778,0.026315720221788894,6.3172188369056865,0.708035793053696,0.3220834991691133,0.009950330853168083,1062.76,9158.49,5,47,545.1,1.0219999999999998,0,1,0,257.8177650977527,100.85699999999999,338.9010989010989,4.5,0.0
2025-05-18 05:48:00,32.6,95.8,1.03,560.88,0.39,0.01,10.09,161.0,61.0,101.0,3123.08,577.7064,0.0039000000000000003,544.5431606377082,0.02564095989497463,6.331288303962709,0.708035793053696,0.3293037471426004,0.009950330853168083,1062.76,9177.64,5,48,549.854,1.024,0,1,0,264.93017948131165,95.46,336.0,7.850000000000023,0.0
2025-05-18 05:49:00,32.6,95.7,1.03,555.54,0.39,0.01,10.09,161.0,61.0,105.0,3119.82,572.2062,0.0039000000000000003,539.3586996517479,0.02564095989497463,6.32173904594024,0.708035793053696,0.3293037471426004,0.009950330853168083,1062.76,9158.49,5,49,552.786,1.026,0,1,0,262.62520823409164,95.916,333.6,-5.340000000000032,0.0
2025-05-18 05:50:00,32.6,95.7,1.04,531.53,0.39,0.01,10.09,161.0,65.0,101.0,3119.82,552.7912,0.0039000000000000003,511.08604703264706,0.02564095989497463,6.277639234024822,0.712949807856125,0.3293037471426004,0.009950330853168083,1062.76,9158.49,5,50,549.902,1.03,0,1,0,262.0152667307766,97.80799999999999,337.5,-24.00999999999999,0.0
2025-05-18 05:51:00,32.6,95.7,1.04,535.88,0.39,0.01,10.09,161.0,69.0,102.0,3119.82,557.3152,0.0039000000000000003,515.2687353185238,0.02564095989497463,6.2857746058499835,0.712949807856125,0.3293037471426004,0.009950330853168083,1062.76,9158.49,5,51,547.372,1.034,0,1,0,258.5362643808408,100.27,338.4782608695652,4.350000000000023,0.0
2025-05-18 05:52:00,32.6,95.7,1.03,525.96,0.39,0.01,10.13,162.0,62.0,106.0,3119.82,541.7388000000001,0.0039000000000000003,510.64028093176614,0.02564095989497463,6.267124644332438,0.708035793053696,0.3293037471426004,0.009950330853168083,1062.76,9158.49,5,52,541.958,1.0340000000000003,0,1,0,260.95785100280085,96.916,333.6,-9.919999999999959,1.0
2025-05-18 05:53:00,32.6,95.7,1.03,529.64,0.39,0.01,10.13,166.0,62.0,106.0,3119.82,545.5292,0.0039000000000000003,514.2130929969971,0.02564095989497463,6.274083825217301,0.708035793053696,0.3293037471426004,0.009950330853168083,1062.76,9158.49,5,53,535.71,1.034,0,1,0,259.5592417926975,98.112,334.61538461538464,3.67999999999995,4.0
2025-05-18 05:54:00,32.6,95.7,1.05,523.5,0.39,0.01,10.13,166.0,62.0,106.0,3119.82,549.6750000000001,0.0039000000000000003,498.5709537419488,0.02564095989497463,6.262445427836352,0.7178397931503169,0.3293037471426004,0.009950330853168083,1062.76,9158.49,5,54,529.302,1.038,0,1,0,259.5592417926975,98.112,334.61538461538464,-6.139999999999986,0.0
2025-05-18 05:55:00,32.6,95.7,1.05,539.68,0.39,0.01,10.14,170.0,63.0,104.0,3119.82,566.664,0.0039000000000000003,513.9804628757496,0.02564095989497463,6.292827606615627,0.7178397931503169,0.3293037471426004,0.009950330853168083,1062.76,9158.49,5,55,530.932,1.04,0,1,0,258.63101128828305,99.66699999999999,337.0093457943925,16.17999999999995,4.0
2025-05-18 05:56:00,32.6,95.7,1.05,531.5,0.4,0.01,10.14,161.0,63.0,102.0,3119.82,558.075,0.004,506.18999410476755,0.02499993750015625,6.277582897583581,0.7178397931503169,0.33647223662121295,0.009950330853168083,1062.76,9158.49,5,56,530.056,1.042,0,1,0,262.8859068113009,96.74799999999999,336.1224489795918,-8.17999999999995,-9.0
2025-05-18 05:57:00,32.6,95.7,1.06,530.27,0.4,0.01,10.13,166.0,67.0,102.0,3119.82,562.0862,0.004,500.25424504316504,0.02499993750015625,6.275270366588817,0.7227059828014898,0.33647223662121295,0.009950330853168083,1062.76,9158.49,5,57,530.918,1.048,0,1,0,258.21309029559285,100.591,338.7878787878788,-1.2300000000000182,5.0
2025-05-18 05:58:00,32.6,95.7,1.06,526.57,0.4,0.01,10.11,166.0,65.0,102.0,3119.82,558.1642,0.004,496.76368229841296,0.02499993750015625,6.268281557967968,0.7227059828014898,0.33647223662121295,0.009950330853168083,1062.76,9158.49,5,58,530.3039999999999,1.054,0,1,0,259.6728711282717,99.417,338.019801980198,-3.699999999999932,0.0
2025-05-18 05:59:00,32.6,95.7,1.07,521.06,0.41,0.01,10.12,161.0,66.0,102.0,3119.82,557.5341999999999,0.0040999999999999995,486.971507503264,0.02439018441418436,6.257782523805988,0.7275486072772778,0.3435897043900769,0.009950330853168083,1062.76,9158.49,5,59,529.816,1.058,0,1,0,260.702896033013,98.509,337.2631578947368,-5.510000000000105,-5.0
2025-05-18 06:00:00,32.6,95.7,1.07,523.5,0.41,0.01,10.11,161.0,65.0,102.0,3119.82,560.145,0.0040999999999999995,489.2518792038512,0.02439018441418436,6.262445427836352,0.7275486072772778,0.3435897043900769,0.009950330853168083,1062.76,9158.49,6,0,526.5799999999999,1.062,0,1,0,261.4287665885298,97.922,336.875,2.4400000000000546,0.0
2025-05-18 06:01:00,32.6,95.7,1.08,535.23,0.41,0.01,10.1,161.0,69.0,101.0,3119.82,578.0484,0.0040999999999999995,495.58287446030147,0.02439018441418436,6.284563173509416,0.7323678937132266,0.3435897043900769,0.009950330853168083,1062.76,9158.49,6,1,527.326,1.068,0,1,0,259.12931134860065,100.15599999999999,339.1304347826087,11.730000000000018,0.0
2025-05-18 06:02:00,32.6,95.7,1.08,523.5,0.41,0.01,10.11,165.0,66.0,102.0,3119.82,565.38,0.0040999999999999995,484.72177340576536,0.02439018441418436,6.262445427836352,0.7323678937132266,0.3435897043900769,0.009950330853168083,1062.76,9158.49,6,2,525.972,1.072,0,1,0,259.2874852359828,99.705,338.1818181818182,-11.730000000000018,4.0
2025-05-18 06:03:00,32.6,95.7,1.08,522.89,0.42,0.01,10.11,166.0,65.0,102.0,3119.82,564.7212000000001,0.0042,484.15695911392675,0.023809467120316383,6.261281738619863,0.7323678937132266,0.3506568716131694,0.009950330853168083,1062.76,9158.49,6,3,525.2360000000001,1.076,0,1,0,259.6728711282717,99.417,338.019801980198,-0.6100000000000136,1.0
2025-05-18 06:04:00,32.6,95.7,1.08,519.25,0.42,0.01,10.11,165.0,67.0,102.0,3119.82,560.7900000000001,0.0042,480.7865918642668,0.023809467120316383,6.254309465273744,0.7323678937132266,0.3506568716131694,0.009950330853168083,1062.76,9158.49,6,4,524.874,1.078,0,1,0,258.55947091530027,100.292,338.57142857142856,-3.6399999999999864,-1.0
2025-05-18 06:05:00,32.6,95.7,1.08,516.84,0.42,0.01,10.1,162.0,71.0,102.0,3119.82,558.1872000000001,0.0042,478.55511244896996,0.023809467120316383,6.249666314237254,0.7323678937132266,0.3506568716131694,0.009950330853168083,1062.76,9158.49,6,5,523.542,1.08,0,1,0,256.7372197403407,101.743,339.56043956043953,-2.409999999999968,-3.0
2025-05-18 06:06:00,32.6,95.7,1.09,520.45,0.42,0.01,10.12,169.0,62.0,102.0,3119.82,567.2905000000001,0.0042,477.47662616823294,0.023809467120316383,6.256613392567222,0.7371640659767197,0.3506568716131694,0.009950330853168083,1062.76,9158.49,6,6,520.586,1.082,0,1,0,260.87161593396854,98.553,337.5700934579439,3.6100000000000136,7.0
2025-05-18 06:07:00,32.6,95.7,1.09,519.85,0.42,0.01,10.1,161.0,70.0,102.0,3119.82,566.6365000000001,0.0042,476.9261679576441,0.023809467120316383,6.255462092430458,0.7371640659767197,0.3506568716131694,0.009950330853168083,1062.76,9158.49,6,7,519.856,1.084,0,1,0,257.8177650977527,100.85699999999999,338.9010989010989,-0.6000000000000227,-8.0
2025-05-18 06:08:00,32.6,95.7,1.09,519.85,0.43,0.01,10.1,161.0,66.0,103.0,3119.82,566.6365000000001,0.0043,476.9261679576441,0.023255759870325885,6.255462092430458,0.7371640659767197,0.35767444427181594,0.009950330853168083,1062.76,9158.49,6,8,519.2479999999999,1.0859999999999999,0,1,0,260.1172812405973,98.623,336.63157894736844,0.0,0.0
2025-05-18 06:09:00,32.6,95.7,1.1,516.24,0.43,0.01,10.13,166.0,63.0,102.0,3119.82,567.864,0.0043,469.3086642648507,0.023255759870325885,6.248506983427651,0.7419373447293773,0.35767444427181594,0.009950330853168083,1062.76,9158.49,6,9,518.646,1.09,0,1,0,261.1398092976251,98.243,337.28155339805824,-3.6100000000000136,5.0
2025-05-18 06:10:00,32.6,95.6,1.1,515.63,0.43,0.01,10.13,161.0,67.0,106.0,3116.56,567.1930000000001,0.0043,468.754119314437,0.023255759870325885,6.247326950984918,0.7419373447293773,0.35767444427181594,0.009950330853168083,1062.76,9139.359999999999,6,10,518.4040000000001,1.094,0,1,0,257.64510474682027,99.55199999999999,335.1063829787234,-0.6100000000000136,-5.0
2025-05-18 06:11:00,32.6,95.7,1.11,513.83,0.43,0.01,10.11,166.0,67.0,103.0,3119.82,570.3513000000002,0.0043,462.9094928743308,0.023255759870325885,6.2438367490823214,0.7466879474879752,0.35767444427181594,0.009950330853168083,1062.76,9158.49,6,11,517.08,1.098,0,1,0,257.62181584640695,100.705,338.1818181818182,-1.7999999999999545,5.0
2025-05-18 06:12:00,32.6,95.7,1.12,510.86,0.44,0.01,10.1,166.0,66.0,103.0,3119.82,572.1632000000001,0.0044,456.12459274589935,0.02272722107449756,6.238051150148658,0.7514160886839212,0.3646431135879093,0.009950330853168083,1062.76,9158.49,6,12,515.282,1.104,0,1,0,258.35247240930363,100.11800000000001,337.8,-2.9700000000000273,0.0
2025-05-18 06:13:00,32.6,95.7,1.12,510.26,0.44,0.01,10.14,162.0,63.0,106.0,3119.82,571.4912,0.0044,455.58887893850095,0.02272722107449756,6.23687826706792,0.7514160886839212,0.3646431135879093,0.009950330853168083,1062.76,9158.49,6,13,513.364,1.1099999999999999,0,1,0,260.2191384199095,97.50299999999999,333.93939393939394,-0.6000000000000227,-4.0
2025-05-18 06:14:00,32.6,95.7,1.13,510.86,0.44,0.01,10.13,162.0,66.0,103.0,3119.82,577.2718,0.0044,452.0880954972607,0.02272722107449756,6.238051150148658,0.7561219797213337,0.3646431135879093,0.009950330853168083,1062.76,9158.49,6,14,512.288,1.116,0,1,0,259.7575792926936,98.922,336.875,0.6000000000000227,0.0
2025-05-18 06:15:00,32.6,95.7,1.13,512.05,0.44,0.01,10.11,162.0,63.0,106.0,3119.82,578.6164999999999,0.0044,453.14119191044966,0.02272722107449756,6.240373306308218,0.7561219797213337,0.3646431135879093,0.009950330853168083,1062.76,9158.49,6,15,511.57199999999995,1.122,0,1,0,260.2191384199095,97.50299999999999,333.93939393939394,1.1899999999999409,0.0
2025-05-18 06:16:00,32.6,95.7,1.13,518.04,0.45,0.01,10.1,163.0,72.0,104.0,3119.82,585.3851999999999,0.0045000000000000005,458.4420721751574,0.022222172839615913,6.251980951486994,0.7561219797213337,0.37156355643248307,0.009950330853168083,1062.76,9158.49,6,16,512.414,1.126,0,1,0,254.46807265352564,102.85699999999999,338.9010989010989,5.990000000000009,1.0
2025-05-18 06:17:00,32.6,95.7,1.13,515.63,0.45,0.01,10.13,167.0,64.0,104.0,3119.82,582.6619,0.0045000000000000005,456.3093306997074,0.022222172839615913,6.247326950984918,0.7561219797213337,0.37156355643248307,0.009950330853168083,1062.76,9158.49,6,17,513.3679999999999,1.128,0,1,0,258.89380062102686,99.357,336.6990291262136,-2.409999999999968,4.0
2025-05-18 06:18:00,32.6,95.7,1.14,522.28,0.45,0.01,10.14,162.0,67.0,104.0,3119.82,595.3992,0.0045000000000000005,458.1399490000448,0.022222172839615913,6.260116693652957,0.76080582903376,0.37156355643248307,0.009950330853168083,1062.76,9158.49,6,18,515.772,1.1320000000000001,0,1,0,258.44535205725794,99.62299999999999,336.63157894736844,6.649999999999977,-5.0
2025-05-18 06:19:00,32.6,95.7,1.14,515.03,0.46,0.01,10.13,162.0,67.0,104.0,3119.82,587.1342,0.0046,451.78030545587245,0.02173908317590614,6.2461649033264095,0.76080582903376,0.3784364357202451,0.009950330853168083,1062.76,9158.49,6,19,516.606,1.134,0,1,0,258.44535205725794,99.62299999999999,336.63157894736844,-7.25,0.0
2025-05-18 06:20:00,32.6,95.7,1.15,510.26,0.47,0.01,10.11,167.0,67.0,104.0,3119.82,586.799,0.0047,443.7039619965548,0.021276550475424524,6.23687826706792,0.7654678421395714,0.3852624007906449,0.009950330853168083,1062.76,9158.49,6,20,516.2479999999999,1.138,0,1,0,256.68852720758673,101.118,337.8,-4.769999999999982,5.0
2025-05-18 06:21:00,32.6,95.7,1.15,504.96,0.47,0.01,10.12,161.0,63.0,106.0,3119.82,580.704,0.0047,439.0952703519389,0.021276550475424524,6.226457614779341,0.7654678421395714,0.3852624007906449,0.009950330853168083,1062.76,9158.49,6,21,513.632,1.142,0,1,0,260.5782032327339,97.204,333.6734693877551,-5.300000000000011,-6.0
